jahr,alter,maennlich,weiblich,gesamt,source,variante
2026,40,572600,554800,1127400,projection,G2L2W1
2026,41,555700,538500,1094200,projection,G2L2W1
2026,42,549300,536000,1085300,projection,G2L2W1
2026,43,547600,537200,1084800,projection,G2L2W1
2026,44,554300,545800,1100100,projection,G2L2W1
2026,45,544300,542800,1087100,projection,G2L2W1
2026,46,544500,543300,1087800,projection,G2L2W1
2026,47,516000,516300,1032300,projection,G2L2W1
2026,48,506500,506500,1013000,projection,G2L2W1
2026,49,499400,498600,998000,projection,G2L2W1
2026,50,485900,488800,974700,projection,G2L2W1
2026,51,471300,473600,944900,projection,G2L2W1
2026,52,474300,478800,953100,projection,G2L2W1
2026,53,474300,479200,953500,projection,G2L2W1
2026,54,512500,517600,1030100,projection,G2L2W1
2026,55,563400,567800,1131200,projection,G2L2W1
2026,56,580200,585200,1165400,projection,G2L2W1
2026,57,620400,621300,1241700,projection,G2L2W1
2026,58,644300,645200,1289500,projection,G2L2W1
2026,59,654000,657200,1311200,projection,G2L2W1
2026,60,665700,670100,1335800,projection,G2L2W1
2026,61,660400,666200,1326600,projection,G2L2W1
2026,62,664300,676500,1340800,projection,G2L2W1
2026,63,650400,667400,1317800,projection,G2L2W1
2026,64,623600,647100,1270700,projection,G2L2W1
2026,65,607100,637000,1244100,projection,G2L2W1
2026,66,574300,612800,1187100,projection,G2L2W1
2026,67,548700,592000,1140700,projection,G2L2W1
2026,68,509000,553900,1062900,projection,G2L2W1
2026,69,491300,537500,1028800,projection,G2L2W1
2026,70,472200,520200,992400,projection,G2L2W1
2026,71,445100,501300,946400,projection,G2L2W1
2026,72,424400,489600,914000,projection,G2L2W1
2026,73,398700,469300,868000,projection,G2L2W1
2026,74,388300,462300,850600,projection,G2L2W1
2026,75,371000,446500,817500,projection,G2L2W1
2026,76,359300,438600,797900,projection,G2L2W1
2026,77,336700,414100,750800,projection,G2L2W1
2026,78,297700,367600,665300,projection,G2L2W1
2026,79,267600,338200,605800,projection,G2L2W1
2026,80,220600,286700,507300,projection,G2L2W1
2026,81,182600,245700,428300,projection,G2L2W1
2026,82,232300,316300,548600,projection,G2L2W1
2026,83,221500,308300,529800,projection,G2L2W1
2026,84,199300,286700,486000,projection,G2L2W1
2026,85,221300,332500,553800,projection,G2L2W1
2026,86,207100,328400,535500,projection,G2L2W1
2026,87,181500,299000,480500,projection,G2L2W1
2026,88,146400,251700,398100,projection,G2L2W1
2026,89,116000,208800,324800,projection,G2L2W1
2026,90,91300,174400,265700,projection,G2L2W1
2026,91,69500,142100,211600,projection,G2L2W1
2026,92,49500,109300,158800,projection,G2L2W1
2026,93,29700,69900,99600,projection,G2L2W1
2026,94,21300,54900,76200,projection,G2L2W1
2026,95,15200,42700,57900,projection,G2L2W1
2026,96,10900,33500,44400,projection,G2L2W1
2026,97,7000,22800,29800,projection,G2L2W1
2026,98,4500,15800,20300,projection,G2L2W1
2026,99,2700,10100,12800,projection,G2L2W1
2027,0,323900,307700,631600,projection,G2L2W1
2027,1,327300,311000,638300,projection,G2L2W1
2027,2,334000,317700,651700,projection,G2L2W1
2027,3,347300,329900,677200,projection,G2L2W1
2027,4,360900,343800,704700,projection,G2L2W1
2027,5,383300,364600,747900,projection,G2L2W1
2027,6,410100,390500,800600,projection,G2L2W1
2027,7,403500,383800,787300,projection,G2L2W1
2027,8,408000,388400,796400,projection,G2L2W1
2027,9,414600,395900,810500,projection,G2L2W1
2027,10,419800,400300,820100,projection,G2L2W1
2027,11,423300,405200,828500,projection,G2L2W1
2027,12,413800,392400,806200,projection,G2L2W1
2027,13,410600,390700,801300,projection,G2L2W1
2027,14,397600,377300,774900,projection,G2L2W1
2027,15,399000,376900,775900,projection,G2L2W1
2027,16,393600,371500,765100,projection,G2L2W1
2027,17,404400,380700,785100,projection,G2L2W1
2027,18,402400,375900,778300,projection,G2L2W1
2027,19,416800,388000,804800,projection,G2L2W1
2027,20,422600,386600,809200,projection,G2L2W1
2027,21,425500,384400,809900,projection,G2L2W1
2027,22,437000,398400,835400,projection,G2L2W1
2027,23,447900,413100,861000,projection,G2L2W1
2027,24,440800,412400,853200,projection,G2L2W1
2027,25,454800,421100,875900,projection,G2L2W1
2027,26,475000,435800,910800,projection,G2L2W1
2027,27,507000,461400,968400,projection,G2L2W1
2027,28,519300,463700,983000,projection,G2L2W1
2027,29,529400,478000,1007400,projection,G2L2W1
2027,30,540800,491300,1032100,projection,G2L2W1
2027,31,528300,483400,1011700,projection,G2L2W1
2027,32,516500,474100,990600,projection,G2L2W1
2027,33,517900,479200,997100,projection,G2L2W1
2027,34,529400,493800,1023200,projection,G2L2W1
2027,35,536800,503800,1040600,projection,G2L2W1
2027,36,549100,518000,1067100,projection,G2L2W1
2027,37,594700,563000,1157700,projection,G2L2W1
2027,38,586400,558200,1144600,projection,G2L2W1
2027,39,599400,570600,1170000,projection,G2L2W1
2027,40,586400,560600,1147000,projection,G2L2W1
2027,41,573000,555400,1128400,projection,G2L2W1
2027,42,555900,539100,1095000,projection,G2L2W1
2027,43,549500,536400,1085900,projection,G2L2W1
2027,44,547600,537500,1085100,projection,G2L2W1
2027,45,554100,546100,1100200,projection,G2L2W1
2027,46,544000,542900,1086900,projection,G2L2W1
2027,47,544000,543400,1087400,projection,G2L2W1
2027,48,515400,516200,1031600,projection,G2L2W1
2027,49,505700,506400,1012100,projection,G2L2W1
2027,50,498400,498300,996700,projection,G2L2W1
2027,51,484800,488400,973200,projection,G2L2W1
2027,52,470100,473200,943300,projection,G2L2W1
2027,53,472800,478200,951000,projection,G2L2W1
2027,54,472500,478400,950900,projection,G2L2W1
2027,55,510300,516500,1026800,projection,G2L2W1
2027,56,560600,566400,1127000,projection,G2L2W1
2027,57,577000,583600,1160600,projection,G2L2W1
2027,58,616500,619300,1235800,projection,G2L2W1
2027,59,639700,642800,1282500,projection,G2L2W1
2027,60,648900,654500,1303400,projection,G2L2W1
2027,61,659700,667000,1326700,projection,G2L2W1
2027,62,653800,662700,1316500,projection,G2L2W1
2027,63,656800,672400,1329200,projection,G2L2W1
2027,64,642200,662900,1305100,projection,G2L2W1
2027,65,615000,642300,1257300,projection,G2L2W1
2027,66,597800,631800,1229600,projection,G2L2W1
2027,67,564800,607300,1172100,projection,G2L2W1
2027,68,538800,586100,1124900,projection,G2L2W1
2027,69,499000,547900,1046900,projection,G2L2W1
2027,70,480900,531100,1012000,projection,G2L2W1
2027,71,461300,513400,974700,projection,G2L2W1
2027,72,433900,494100,928000,projection,G2L2W1
2027,73,412800,481900,894700,projection,G2L2W1
2027,74,386800,461100,847900,projection,G2L2W1
2027,75,375700,453300,829000,projection,G2L2W1
2027,76,357900,436800,794700,projection,G2L2W1
2027,77,345400,427900,773300,projection,G2L2W1
2027,78,322400,402900,725300,projection,G2L2W1
2027,79,283800,356400,640200,projection,G2L2W1
2027,80,253800,326700,580500,projection,G2L2W1
2027,81,208000,275800,483800,projection,G2L2W1
2027,82,170900,235100,406000,projection,G2L2W1
2027,83,215800,300900,516700,projection,G2L2W1
2027,84,203700,291200,494900,projection,G2L2W1
2027,85,181300,268300,449600,projection,G2L2W1
2027,86,198700,307900,506600,projection,G2L2W1
2027,87,183100,300200,483300,projection,G2L2W1
2027,88,157700,269200,426900,projection,G2L2W1
2027,89,124700,222700,347400,projection,G2L2W1
2027,90,96500,181200,277700,projection,G2L2W1
2027,91,74000,148100,222100,projection,G2L2W1
2027,92,54800,117800,172600,projection,G2L2W1
2027,93,37900,88300,126200,projection,G2L2W1
2027,94,22000,54900,76900,projection,G2L2W1
2027,95,15200,41900,57100,projection,G2L2W1
2027,96,10500,31600,42100,projection,G2L2W1
2027,97,7300,24000,31300,projection,G2L2W1
2027,98,4600,15700,20300,projection,G2L2W1
2027,99,2800,10600,13400,projection,G2L2W1
2028,0,322700,306500,629200,projection,G2L2W1
2028,1,324500,308400,632900,projection,G2L2W1
2028,2,327800,311800,639600,projection,G2L2W1
2028,3,334600,318400,653000,projection,G2L2W1
2028,4,347800,330600,678400,projection,G2L2W1
2028,5,361400,344500,705900,projection,G2L2W1
2028,6,383800,365300,749100,projection,G2L2W1
2028,7,410700,391300,802000,projection,G2L2W1
2028,8,404100,384500,788600,projection,G2L2W1
2028,9,408600,389100,797700,projection,G2L2W1
2028,10,415200,396600,811800,projection,G2L2W1
2028,11,420400,401000,821400,projection,G2L2W1
2028,12,423900,405900,829800,projection,G2L2W1
2028,13,414400,393100,807500,projection,G2L2W1
2028,14,411300,391400,802700,projection,G2L2W1
2028,15,398600,378000,776600,projection,G2L2W1
2028,16,400400,377700,778100,projection,G2L2W1
2028,17,395200,372200,767400,projection,G2L2W1
2028,18,406800,382700,789500,projection,G2L2W1
2028,19,405100,378900,784000,projection,G2L2W1
2028,20,419600,391000,810600,projection,G2L2W1
2028,21,425300,389400,814700,projection,G2L2W1
2028,22,428500,387400,815900,projection,G2L2W1
2028,23,440100,401400,841500,projection,G2L2W1
2028,24,450900,416200,867100,projection,G2L2W1
2028,25,443700,415300,859000,projection,G2L2W1
2028,26,457500,423800,881300,projection,G2L2W1
2028,27,477300,438200,915500,projection,G2L2W1
2028,28,509200,463600,972800,projection,G2L2W1
2028,29,521200,465600,986800,projection,G2L2W1
2028,30,531100,479800,1010900,projection,G2L2W1
2028,31,542300,493000,1035300,projection,G2L2W1
2028,32,529700,484900,1014600,projection,G2L2W1
2028,33,517900,475400,993300,projection,G2L2W1
2028,34,519100,480400,999500,projection,G2L2W1
2028,35,530500,494900,1025400,projection,G2L2W1
2028,36,537800,504900,1042700,projection,G2L2W1
2028,37,549900,519000,1068900,projection,G2L2W1
2028,38,595400,563900,1159300,projection,G2L2W1
2028,39,587000,558900,1145900,projection,G2L2W1
2028,40,599900,571300,1171200,projection,G2L2W1
2028,41,586800,561200,1148000,projection,G2L2W1
2028,42,573200,555900,1129100,projection,G2L2W1
2028,43,556100,539500,1095600,projection,G2L2W1
2028,44,549400,536800,1086200,projection,G2L2W1
2028,45,547400,537800,1085200,projection,G2L2W1
2028,46,553800,546200,1100000,projection,G2L2W1
2028,47,543500,543000,1086500,projection,G2L2W1
2028,48,543400,543300,1086700,projection,G2L2W1
2028,49,514600,516100,1030700,projection,G2L2W1
2028,50,504800,506100,1010900,projection,G2L2W1
2028,51,497300,498000,995300,projection,G2L2W1
2028,52,483500,487900,971400,projection,G2L2W1
2028,53,468600,472600,941200,projection,G2L2W1
2028,54,471100,477400,948500,projection,G2L2W1
2028,55,470600,477500,948100,projection,G2L2W1
2028,56,507900,515300,1023200,projection,G2L2W1
2028,57,557500,564900,1122400,projection,G2L2W1
2028,58,573400,581800,1155200,projection,G2L2W1
2028,59,612200,617100,1229300,projection,G2L2W1
2028,60,634800,640200,1275000,projection,G2L2W1
2028,61,643100,651400,1294500,projection,G2L2W1
2028,62,653100,663500,1316600,projection,G2L2W1
2028,63,646500,658800,1305300,projection,G2L2W1
2028,64,648600,668000,1316600,projection,G2L2W1
2028,65,633400,658100,1291500,projection,G2L2W1
2028,66,605700,637000,1242700,projection,G2L2W1
2028,67,588000,626100,1214100,projection,G2L2W1
2028,68,554700,601400,1156100,projection,G2L2W1
2028,69,528300,579900,1108200,projection,G2L2W1
2028,70,488400,541500,1029900,projection,G2L2W1
2028,71,469800,524300,994100,projection,G2L2W1
2028,72,449800,506200,956000,projection,G2L2W1
2028,73,422100,486400,908500,projection,G2L2W1
2028,74,400600,473500,874100,projection,G2L2W1
2028,75,374300,452100,826400,projection,G2L2W1
2028,76,362500,443500,806000,projection,G2L2W1
2028,77,344100,426200,770300,projection,G2L2W1
2028,78,330800,416400,747200,projection,G2L2W1
2028,79,307400,390700,698100,projection,G2L2W1
2028,80,269200,344400,613600,projection,G2L2W1
2028,81,239300,314400,553700,projection,G2L2W1
